regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Sul,RS,,43,,,,2021-04-07,14,11377239.0,875450,6860,21261,243,,,
Sul,RS,,43,,,,2021-04-08,14,11377239.0,879263,3813,21538,277,,,
Sul,RS,,43,,,,2021-04-09,14,11377239.0,886149,6886,21779,241,,,
Sul,RS,,43,,,,2021-04-10,14,11377239.0,890558,4409,21864,85,,,
Sul,RS,,43,,,,2021-04-11,15,11377239.0,891554,996,21881,17,,,
Sul,RS,,43,,,,2021-04-12,15,11377239.0,892087,533,22047,166,,,
Sul,RS,,43,,,,2021-04-13,15,11377239.0,898514,6427,22388,341,,,
Sul,RS,,43,,,,2021-04-14,15,11377239.0,904944,6430,22565,177,,,
Sul,RS,,43,,,,2021-04-15,15,11377239.0,910522,5578,22798,233,,,
Sul,RS,,43,,,,2021-04-16,15,11377239.0,915558,5036,22977,179,,,
Sul,RS,,43,,,,2021-04-17,15,11377239.0,920426,4868,23121,144,,,
Sul,RS,,43,,,,2021-04-18,16,11377239.0,921812,1386,23192,71,,,
Sul,RS,,43,,,,2021-04-19,16,11377239.0,922550,738,23271,79,,,
Sul,RS,,43,,,,2021-04-20,16,11377239.0,928802,6252,23515,244,,,
Sul,RS,,43,,,,2021-04-21,16,11377239.0,934970,6168,23690,175,,,
Sul,RS,,43,,,,2021-04-22,16,11377239.0,935839,869,23752,62,,,
Sul,RS,,43,,,,2021-04-23,16,11377239.0,942712,6873,23975,223,,,
Sul,RS,,43,,,,2021-04-24,16,11377239.0,948425,5713,24152,177,,,
Sul,RS,,43,,,,2021-04-25,17,11377239.0,948958,533,24196,44,,,
Sul,RS,,43,,,,2021-04-26,17,11377239.0,949965,1007,24266,70,,,
Sul,RS,,43,,,,2021-04-27,17,11377239.0,956030,6065,24458,192,,,
Sul,RS,,43,,,,2021-04-28,17,11377239.0,962667,6637,24605,147,,,
Sul,RS,,43,,,,2021-04-29,17,11377239.0,966895,4228,24753,148,,,
Sul,RS,,43,,,,2021-04-30,17,11377239.0,974969,8074,24951,198,,,
Sul,RS,,43,,,,2021-05-01,17,11377239.0,979807,4838,25086,135,,,
Sul,RS,,43,,,,2021-05-02,18,11377239.0,980412,605,25108,22,,,
Sul,RS,,43,,,,2021-05-03,18,11377239.0,980806,394,25165,57,,,
Sul,RS,,43,,,,2021-05-04,18,11377239.0,986491,5685,25417,252,,,
Sul,RS,,43,,,,2021-05-05,18,11377239.0,992471,5980,25544,127,,,
Sul,RS,,43,,,,2021-05-06,18,11377239.0,995734,3263,25668,124,,,
Sul,RS,,43,,,,2021-05-07,18,11377239.0,1003065,7331,25807,139,,,
Sul,RS,,43,,,,2021-05-08,18,11377239.0,1007208,4143,25901,94,,,
Sul,RS,,43,,,,2021-05-09,19,11377239.0,1007895,687,25933,32,,,
Sul,RS,,43,,,,2021-05-10,19,11377239.0,1008296,401,25990,57,,,
Sul,RS,,43,,,,2021-05-11,19,11377239.0,1013486,5190,26176,186,,,
Sul,RS,,43,,,,2021-05-12,19,11377239.0,1018592,5106,26318,142,,,
Sul,RS,,43,,,,2021-05-13,19,11377239.0,1022473,3881,26442,124,,,
Centro-Oeste,MS,,50,,,,2020-02-25,9,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-02-26,9,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-02-27,9,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-02-28,9,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-02-29,9,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-01,10,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-02,10,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-03,10,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-04,10,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-05,10,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-06,10,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-07,10,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-08,11,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-09,11,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-10,11,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-11,11,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-12,11,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-13,11,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-14,11,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-15,12,2778986.0,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-16,12,2778986.0,2,2,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-17,12,2778986.0,4,2,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-18,12,2778986.0,7,3,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-19,12,2778986.0,7,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-20,12,2778986.0,9,2,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-21,12,2778986.0,16,7,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-22,13,2778986.0,21,5,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-23,13,2778986.0,21,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-24,13,2778986.0,23,2,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-25,13,2778986.0,24,1,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-26,13,2778986.0,25,1,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-27,13,2778986.0,28,3,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-28,13,2778986.0,31,3,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-29,14,2778986.0,36,5,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-30,14,2778986.0,44,8,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-31,14,2778986.0,48,4,1,1,,,
Centro-Oeste,MS,,50,,,,2020-04-01,14,2778986.0,51,3,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-02,14,2778986.0,53,2,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-03,14,2778986.0,60,7,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-04,14,2778986.0,62,2,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-05,15,2778986.0,65,3,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-06,15,2778986.0,66,1,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-07,15,2778986.0,80,14,2,1,,,
Centro-Oeste,MS,,50,,,,2020-04-08,15,2778986.0,85,5,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-09,15,2778986.0,89,4,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-10,15,2778986.0,97,8,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-11,15,2778986.0,100,3,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-12,16,2778986.0,101,1,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-13,16,2778986.0,113,12,4,2,,,
Centro-Oeste,MS,,50,,,,2020-04-14,16,2778986.0,115,2,4,0,,,
Centro-Oeste,MS,,50,,,,2020-04-15,16,2778986.0,121,6,4,0,,,
Centro-Oeste,MS,,50,,,,2020-04-16,16,2778986.0,131,10,5,1,,,
Centro-Oeste,MS,,50,,,,2020-04-17,16,2778986.0,143,12,5,0,,,
Centro-Oeste,MS,,50,,,,2020-04-18,16,2778986.0,161,18,5,0,,,
Centro-Oeste,MS,,50,,,,2020-04-19,17,2778986.0,168,7,5,0,,,
Centro-Oeste,MS,,50,,,,2020-04-20,17,2778986.0,171,3,5,0,,,
Centro-Oeste,MS,,50,,,,2020-04-21,17,2778986.0,173,2,6,1,,,
Centro-Oeste,MS,,50,,,,2020-04-22,17,2778986.0,175,2,6,0,,,
Centro-Oeste,MS,,50,,,,2020-04-23,17,2778986.0,186,11,7,1,,,
Centro-Oeste,MS,,50,,,,2020-04-24,17,2778986.0,213,27,7,0,,,
Centro-Oeste,MS,,50,,,,2020-04-25,17,2778986.0,217,4,7,0,,,
Centro-Oeste,MS,,50,,,,2020-04-26,18,2778986.0,234,17,7,0,,,
Centro-Oeste,MS,,50,,,,2020-04-27,18,2778986.0,238,4,9,2,,,
Centro-Oeste,MS,,50,,,,2020-04-28,18,2778986.0,240,2,9,0,,,
Centro-Oeste,MS,,50,,,,2020-04-29,18,2778986.0,249,9,9,0,,,
Centro-Oeste,MS,,50,,,,2020-04-30,18,2778986.0,255,6,9,0,,,
Centro-Oeste,MS,,50,,,,2020-05-01,18,2778986.0,261,6,9,0,,,
Centro-Oeste,MS,,50,,,,2020-05-02,18,2778986.0,266,5,9,0,,,
Centro-Oeste,MS,,50,,,,2020-05-03,19,2778986.0,272,6,10,1,,,
Centro-Oeste,MS,,50,,,,2020-05-04,19,2778986.0,274,2,10,0,,,
Centro-Oeste,MS,,50,,,,2020-05-05,19,2778986.0,283,9,10,0,,,
Centro-Oeste,MS,,50,,,,2020-05-06,19,2778986.0,288,5,10,0,,,
Centro-Oeste,MS,,50,,,,2020-05-07,19,2778986.0,311,23,10,0,,,
Centro-Oeste,MS,,50,,,,2020-05-08,19,2778986.0,326,15,11,1,,,
Centro-Oeste,MS,,50,,,,2020-05-09,19,2778986.0,346,20,11,0,,,
Centro-Oeste,MS,,50,,,,2020-05-10,20,2778986.0,362,16,11,0,,,
Centro-Oeste,MS,,50,,,,2020-05-11,20,2778986.0,385,23,11,0,,,
Centro-Oeste,MS,,50,,,,2020-05-12,20,2778986.0,405,20,12,1,,,
Centro-Oeste,MS,,50,,,,2020-05-13,20,2778986.0,430,25,13,1,,,
Centro-Oeste,MS,,50,,,,2020-05-14,20,2778986.0,452,22,14,1,,,
Centro-Oeste,MS,,50,,,,2020-05-15,20,2778986.0,479,27,14,0,,,
Centro-Oeste,MS,,50,,,,2020-05-16,20,2778986.0,508,29,15,1,,,
Centro-Oeste,MS,,50,,,,2020-05-17,21,2778986.0,570,62,15,0,,,
Centro-Oeste,MS,,50,,,,2020-05-18,21,2778986.0,613,43,16,1,,,
Centro-Oeste,MS,,50,,,,2020-05-19,21,2778986.0,642,29,16,0,,,
Centro-Oeste,MS,,50,,,,2020-05-20,21,2778986.0,693,51,17,1,,,
Centro-Oeste,MS,,50,,,,2020-05-21,21,2778986.0,746,53,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-22,21,2778986.0,805,59,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-23,21,2778986.0,858,53,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-24,22,2778986.0,924,66,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-25,22,2778986.0,1023,99,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-26,22,2778986.0,1100,77,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-27,22,2778986.0,1186,86,18,1,,,
Centro-Oeste,MS,,50,,,,2020-05-28,22,2778986.0,1262,76,18,0,,,
Centro-Oeste,MS,,50,,,,2020-05-29,22,2778986.0,1356,94,18,0,,,
Centro-Oeste,MS,,50,,,,2020-05-30,22,2778986.0,1418,62,19,1,,,
Centro-Oeste,MS,,50,,,,2020-05-31,23,2778986.0,1489,71,20,1,,,
Centro-Oeste,MS,,50,,,,2020-06-01,23,2778986.0,1568,79,20,0,,,
Centro-Oeste,MS,,50,,,,2020-06-02,23,2778986.0,1646,78,20,0,,,
Centro-Oeste,MS,,50,,,,2020-06-03,23,2778986.0,1802,156,20,0,,,
Centro-Oeste,MS,,50,,,,2020-06-04,23,2778986.0,1925,123,20,0,,,
Centro-Oeste,MS,,50,,,,2020-06-05,23,2778986.0,1997,72,21,1,,,
Centro-Oeste,MS,,50,,,,2020-06-06,23,2778986.0,2132,135,21,0,,,
Centro-Oeste,MS,,50,,,,2020-06-07,24,2778986.0,2253,121,21,0,,,
Centro-Oeste,MS,,50,,,,2020-06-08,24,2778986.0,2324,71,22,1,,,
Centro-Oeste,MS,,50,,,,2020-06-09,24,2778986.0,2455,131,22,0,,,
Centro-Oeste,MS,,50,,,,2020-06-10,24,2778986.0,2597,142,24,2,,,
Centro-Oeste,MS,,50,,,,2020-06-11,24,2778986.0,2853,256,25,1,,,
Centro-Oeste,MS,,50,,,,2020-06-12,24,2778986.0,3001,148,28,3,,,
Centro-Oeste,MS,,50,,,,2020-06-13,24,2778986.0,3235,234,28,0,,,
Centro-Oeste,MS,,50,,,,2020-06-14,25,2778986.0,3433,198,31,3,,,
Centro-Oeste,MS,,50,,,,2020-06-15,25,2778986.0,3551,118,33,2,,,
Centro-Oeste,MS,,50,,,,2020-06-16,25,2778986.0,3785,234,36,3,,,
Centro-Oeste,MS,,50,,,,2020-06-17,25,2778986.0,4164,379,36,0,,,
Centro-Oeste,MS,,50,,,,2020-06-18,25,2778986.0,4274,110,39,3,,,
Centro-Oeste,MS,,50,,,,2020-06-19,25,2778986.0,4666,392,40,1,,,
Centro-Oeste,MS,,50,,,,2020-06-20,25,2778986.0,4990,324,43,3,,,
Centro-Oeste,MS,,50,,,,2020-06-21,26,2778986.0,5237,247,45,2,,,
Centro-Oeste,MS,,50,,,,2020-06-22,26,2778986.0,5391,154,47,2,,,
Centro-Oeste,MS,,50,,,,2020-06-23,26,2778986.0,5784,393,55,8,,,
Centro-Oeste,MS,,50,,,,2020-06-24,26,2778986.0,6201,417,56,1,,,
Centro-Oeste,MS,,50,,,,2020-06-25,26,2778986.0,6523,322,61,5,,,
Centro-Oeste,MS,,50,,,,2020-06-26,26,2778986.0,6913,390,65,4,,,
Centro-Oeste,MS,,50,,,,2020-06-27,26,2778986.0,7307,394,68,3,,,
Centro-Oeste,MS,,50,,,,2020-06-28,27,2778986.0,7527,220,72,4,,,
Centro-Oeste,MS,,50,,,,2020-06-29,27,2778986.0,7676,149,75,3,,,
Centro-Oeste,MS,,50,,,,2020-06-30,27,2778986.0,7965,289,76,1,,,
Centro-Oeste,MS,,50,,,,2020-07-01,27,2778986.0,8676,711,85,9,,,
Centro-Oeste,MS,,50,,,,2020-07-02,27,2778986.0,9062,386,91,6,,,
Centro-Oeste,MS,,50,,,,2020-07-03,27,2778986.0,9388,326,107,16,,,
Centro-Oeste,MS,,50,,,,2020-07-04,27,2778986.0,9910,522,114,7,,,
Centro-Oeste,MS,,50,,,,2020-07-05,28,2778986.0,10089,179,117,3,,,
Centro-Oeste,MS,,50,,,,2020-07-06,28,2778986.0,10253,164,122,5,,,
Centro-Oeste,MS,,50,,,,2020-07-07,28,2778986.0,10687,434,128,6,,,
Centro-Oeste,MS,,50,,,,2020-07-08,28,2778986.0,11063,376,134,6,,,
Centro-Oeste,MS,,50,,,,2020-07-09,28,2778986.0,11671,608,136,2,,,
Centro-Oeste,MS,,50,,,,2020-07-10,28,2778986.0,12261,590,146,10,,,
Centro-Oeste,MS,,50,,,,2020-07-11,28,2778986.0,12969,708,153,7,,,
Centro-Oeste,MS,,50,,,,2020-07-12,29,2778986.0,13197,228,161,8,,,
Centro-Oeste,MS,,50,,,,2020-07-13,29,2778986.0,13461,264,167,6,,,
Centro-Oeste,MS,,50,,,,2020-07-14,29,2778986.0,13934,473,177,10,,,
Centro-Oeste,MS,,50,,,,2020-07-15,29,2778986.0,14631,697,183,6,,,
Centro-Oeste,MS,,50,,,,2020-07-16,29,2778986.0,15330,699,191,8,,,
Centro-Oeste,MS,,50,,,,2020-07-17,29,2778986.0,15805,475,203,12,,,
Centro-Oeste,MS,,50,,,,2020-07-18,29,2778986.0,16006,201,216,13,,,
Centro-Oeste,MS,,50,,,,2020-07-19,30,2778986.0,16403,397,222,6,,,
Centro-Oeste,MS,,50,,,,2020-07-20,30,2778986.0,16637,234,228,6,,,
Centro-Oeste,MS,,50,,,,2020-07-21,30,2778986.0,17386,749,248,20,,,
Centro-Oeste,MS,,50,,,,2020-07-22,30,2778986.0,18889,1503,257,9,,,
Centro-Oeste,MS,,50,,,,2020-07-23,30,2778986.0,19671,782,266,9,,,
Centro-Oeste,MS,,50,,,,2020-07-24,30,2778986.0,20303,632,281,15,,,
Centro-Oeste,MS,,50,,,,2020-07-25,30,2778986.0,21015,712,292,11,,,
Centro-Oeste,MS,,50,,,,2020-07-26,31,2778986.0,21514,499,305,13,,,
Centro-Oeste,MS,,50,,,,2020-07-27,31,2778986.0,21802,288,319,14,,,
Centro-Oeste,MS,,50,,,,2020-07-28,31,2778986.0,22443,641,328,9,,,
Centro-Oeste,MS,,50,,,,2020-07-29,31,2778986.0,23411,968,342,14,,,
Centro-Oeste,MS,,50,,,,2020-07-30,31,2778986.0,24287,876,357,15,,,
Centro-Oeste,MS,,50,,,,2020-07-31,31,2778986.0,24936,649,376,19,,,
Centro-Oeste,MS,,50,,,,2020-08-01,31,2778986.0,25739,803,389,13,,,
Centro-Oeste,MS,,50,,,,2020-08-02,32,2778986.0,26003,264,404,15,,,
Centro-Oeste,MS,,50,,,,2020-08-03,32,2778986.0,26645,642,421,17,,,
Centro-Oeste,MS,,50,,,,2020-08-04,32,2778986.0,27678,1033,432,11,,,
Centro-Oeste,MS,,50,,,,2020-08-05,32,2778986.0,28315,637,442,10,,,
Centro-Oeste,MS,,50,,,,2020-08-06,32,2778986.0,29101,786,458,16,,,
Centro-Oeste,MS,,50,,,,2020-08-07,32,2778986.0,29988,887,481,23,,,
Centro-Oeste,MS,,50,,,,2020-08-08,32,2778986.0,30707,719,492,11,,,
Centro-Oeste,MS,,50,,,,2020-08-09,33,2778986.0,31344,637,509,17,,,
Centro-Oeste,MS,,50,,,,2020-08-10,33,2778986.0,31739,395,523,14,,,
Centro-Oeste,MS,,50,,,,2020-08-11,33,2778986.0,32562,823,544,21,,,
Centro-Oeste,MS,,50,,,,2020-08-12,33,2778986.0,33509,947,558,14,,,
Centro-Oeste,MS,,50,,,,2020-08-13,33,2778986.0,34559,1050,570,12,,,
Centro-Oeste,MS,,50,,,,2020-08-14,33,2778986.0,35434,875,591,21,,,
Centro-Oeste,MS,,50,,,,2020-08-15,33,2778986.0,36542,1108,598,7,,,
Centro-Oeste,MS,,50,,,,2020-08-16,34,2778986.0,36836,294,626,28,,,
Centro-Oeste,MS,,50,,,,2020-08-17,34,2778986.0,37425,589,640,14,,,
Centro-Oeste,MS,,50,,,,2020-08-18,34,2778986.0,38393,968,657,17,,,
Centro-Oeste,MS,,50,,,,2020-08-19,34,2778986.0,39381,988,668,11,,,
Centro-Oeste,MS,,50,,,,2020-08-20,34,2778986.0,40201,820,686,18,,,
Centro-Oeste,MS,,50,,,,2020-08-21,34,2778986.0,40711,510,696,10,,,
Centro-Oeste,MS,,50,,,,2020-08-22,34,2778986.0,41888,1177,722,26,,,
Centro-Oeste,MS,,50,,,,2020-08-23,35,2778986.0,42498,610,738,16,,,
Centro-Oeste,MS,,50,,,,2020-08-24,35,2778986.0,43065,567,749,11,,,
Centro-Oeste,MS,,50,,,,2020-08-25,35,2778986.0,44324,1259,767,18,,,
Centro-Oeste,MS,,50,,,,2020-08-26,35,2778986.0,45359,1035,783,16,,,
Centro-Oeste,MS,,50,,,,2020-08-27,35,2778986.0,46261,902,800,17,,,
Centro-Oeste,MS,,50,,,,2020-08-28,35,2778986.0,47152,891,823,23,,,
Centro-Oeste,MS,,50,,,,2020-08-29,35,2778986.0,48023,871,840,17,,,
Centro-Oeste,MS,,50,,,,2020-08-30,36,2778986.0,48522,499,851,11,,,
Centro-Oeste,MS,,50,,,,2020-08-31,36,2778986.0,48937,415,862,11,,,
Centro-Oeste,MS,,50,,,,2020-09-01,36,2778986.0,49820,883,889,27,,,
Centro-Oeste,MS,,50,,,,2020-09-02,36,2778986.0,50645,825,903,14,,,
Centro-Oeste,MS,,50,,,,2020-09-03,36,2778986.0,51575,930,914,11,,,
Centro-Oeste,MS,,50,,,,2020-09-04,36,2778986.0,52406,831,939,25,,,
Centro-Oeste,MS,,50,,,,2020-09-05,36,2778986.0,53328,922,953,14,,,
Centro-Oeste,MS,,50,,,,2020-09-06,37,2778986.0,53491,163,966,13,,,
Centro-Oeste,MS,,50,,,,2020-09-07,37,2778986.0,54125,634,970,4,,,
Centro-Oeste,MS,,50,,,,2020-09-08,37,2778986.0,54363,238,987,17,,,
Centro-Oeste,MS,,50,,,,2020-09-09,37,2778986.0,55345,982,1007,20,,,
Centro-Oeste,MS,,50,,,,2020-09-10,37,2778986.0,56046,701,1024,17,,,
Centro-Oeste,MS,,50,,,,2020-09-11,37,2778986.0,58304,2258,1035,11,,,
Centro-Oeste,MS,,50,,,,2020-09-12,37,2778986.0,58671,367,1055,20,,,
Centro-Oeste,MS,,50,,,,2020-09-13,38,2778986.0,59077,406,1065,10,,,
Centro-Oeste,MS,,50,,,,2020-09-14,38,2778986.0,59408,331,1085,20,,,
Centro-Oeste,MS,,50,,,,2020-09-15,38,2778986.0,60297,889,1106,21,,,
Centro-Oeste,MS,,50,,,,2020-09-16,38,2778986.0,60963,666,1122,16,,,
Centro-Oeste,MS,,50,,,,2020-09-17,38,2778986.0,61794,831,1133,11,,,
Centro-Oeste,MS,,50,,,,2020-09-18,38,2778986.0,62817,1023,1148,15,,,
Centro-Oeste,MS,,50,,,,2020-09-19,38,2778986.0,63466,649,1162,14,,,
Centro-Oeste,MS,,50,,,,2020-09-20,39,2778986.0,63848,382,1172,10,,,
Centro-Oeste,MS,,50,,,,2020-09-21,39,2778986.0,64033,185,1179,7,,,
Centro-Oeste,MS,,50,,,,2020-09-22,39,2778986.0,64959,926,1191,12,,,
Centro-Oeste,MS,,50,,,,2020-09-23,39,2778986.0,65611,652,1204,13,,,
Centro-Oeste,MS,,50,,,,2020-09-24,39,2778986.0,66426,815,1217,13,,,
Centro-Oeste,MS,,50,,,,2020-09-25,39,2778986.0,67196,770,1234,17,,,
Centro-Oeste,MS,,50,,,,2020-09-26,39,2778986.0,67834,638,1249,15,,,
Centro-Oeste,MS,,50,,,,2020-09-27,40,2778986.0,68092,258,1263,14,,,
Centro-Oeste,MS,,50,,,,2020-09-28,40,2778986.0,68325,233,1278,15,,,
Centro-Oeste,MS,,50,,,,2020-09-29,40,2778986.0,68963,638,1293,15,,,
Centro-Oeste,MS,,50,,,,2020-09-30,40,2778986.0,69706,743,1303,10,,,
Centro-Oeste,MS,,50,,,,2020-10-01,40,2778986.0,70239,533,1311,8,,,
Centro-Oeste,MS,,50,,,,2020-10-02,40,2778986.0,70828,589,1326,15,,,
Centro-Oeste,MS,,50,,,,2020-10-03,40,2778986.0,71476,648,1335,9,,,
Centro-Oeste,MS,,50,,,,2020-10-04,41,2778986.0,71723,247,1351,16,,,
Centro-Oeste,MS,,50,,,,2020-10-05,41,2778986.0,71993,270,1365,14,,,
Centro-Oeste,MS,,50,,,,2020-10-06,41,2778986.0,72546,553,1376,11,,,
Centro-Oeste,MS,,50,,,,2020-10-07,41,2778986.0,73027,481,1385,9,,,
Centro-Oeste,MS,,50,,,,2020-10-08,41,2778986.0,73548,521,1395,10,,,
Centro-Oeste,MS,,50,,,,2020-10-09,41,2778986.0,74092,544,1409,14,,,
Centro-Oeste,MS,,50,,,,2020-10-10,41,2778986.0,74567,475,1425,16,,,
Centro-Oeste,MS,,50,,,,2020-10-11,42,2778986.0,74675,108,1433,8,,,
Centro-Oeste,MS,,50,,,,2020-10-12,42,2778986.0,74839,164,1440,7,,,
Centro-Oeste,MS,,50,,,,2020-10-13,42,2778986.0,75076,237,1449,9,,,
Centro-Oeste,MS,,50,,,,2020-10-14,42,2778986.0,75561,485,1464,15,,,
Centro-Oeste,MS,,50,,,,2020-10-15,42,2778986.0,76001,440,1469,5,,,
Centro-Oeste,MS,,50,,,,2020-10-16,42,2778986.0,76547,546,1478,9,,,
Centro-Oeste,MS,,50,,,,2020-10-17,42,2778986.0,77011,464,1486,8,,,
Centro-Oeste,MS,,50,,,,2020-10-18,43,2778986.0,77123,112,1493,7,,,
Centro-Oeste,MS,,50,,,,2020-10-19,43,2778986.0,77490,367,1497,4,,,
Centro-Oeste,MS,,50,,,,2020-10-20,43,2778986.0,77943,453,1512,15,,,
Centro-Oeste,MS,,50,,,,2020-10-21,43,2778986.0,78360,417,1518,6,,,
Centro-Oeste,MS,,50,,,,2020-10-22,43,2778986.0,78710,350,1524,6,,,
Centro-Oeste,MS,,50,,,,2020-10-23,43,2778986.0,79120,410,1538,14,,,
Centro-Oeste,MS,,50,,,,2020-10-24,43,2778986.0,79599,479,1548,10,,,
Centro-Oeste,MS,,50,,,,2020-10-25,44,2778986.0,79901,302,1553,5,,,
Centro-Oeste,MS,,50,,,,2020-10-26,44,2778986.0,80064,163,1555,2,,,
Centro-Oeste,MS,,50,,,,2020-10-27,44,2778986.0,80538,474,1566,11,,,
Centro-Oeste,MS,,50,,,,2020-10-28,44,2778986.0,81033,495,1570,4,,,
Centro-Oeste,MS,,50,,,,2020-10-29,44,2778986.0,81443,410,1581,11,,,
Centro-Oeste,MS,,50,,,,2020-10-30,44,2778986.0,81998,555,1588,7,,,
Centro-Oeste,MS,,50,,,,2020-10-31,44,2778986.0,82344,346,1592,4,,,
Centro-Oeste,MS,,50,,,,2020-11-01,45,2778986.0,82618,274,1602,10,,,
Centro-Oeste,MS,,50,,,,2020-11-02,45,2778986.0,82884,266,1609,7,,,
Centro-Oeste,MS,,50,,,,2020-11-03,45,2778986.0,83022,138,1612,3,,,
Centro-Oeste,MS,,50,,,,2020-11-04,45,2778986.0,83439,417,1622,10,,,
Centro-Oeste,MS,,50,,,,2020-11-05,45,2778986.0,83616,177,1629,7,,,
Centro-Oeste,MS,,50,,,,2020-11-06,45,2778986.0,84159,543,1634,5,,,
Centro-Oeste,MS,,50,,,,2020-11-07,45,2778986.0,84720,561,1634,0,,,
Centro-Oeste,MS,,50,,,,2020-11-08,46,2778986.0,84930,210,1634,0,,,
Centro-Oeste,MS,,50,,,,2020-11-09,46,2778986.0,85126,196,1634,0,,,
Centro-Oeste,MS,,50,,,,2020-11-10,46,2778986.0,85507,381,1640,6,,,
Centro-Oeste,MS,,50,,,,2020-11-11,46,2778986.0,85990,483,1645,5,,,
Centro-Oeste,MS,,50,,,,2020-11-12,46,2778986.0,86428,438,1674,29,,,
Centro-Oeste,MS,,50,,,,2020-11-13,46,2778986.0,87081,653,1683,9,,,
Centro-Oeste,MS,,50,,,,2020-11-14,46,2778986.0,87602,521,1688,5,,,
Centro-Oeste,MS,,50,,,,2020-11-15,47,2778986.0,87935,333,1690,2,,,
Centro-Oeste,MS,,50,,,,2020-11-16,47,2778986.0,88111,176,1693,3,,,
Centro-Oeste,MS,,50,,,,2020-11-17,47,2778986.0,88965,854,1697,4,,,
Centro-Oeste,MS,,50,,,,2020-11-18,47,2778986.0,89654,689,1699,2,,,
Centro-Oeste,MS,,50,,,,2020-11-19,47,2778986.0,90229,575,1705,6,,,
Centro-Oeste,MS,,50,,,,2020-11-20,47,2778986.0,90765,536,1713,8,,,
Centro-Oeste,MS,,50,,,,2020-11-21,47,2778986.0,91682,917,1718,5,,,
Centro-Oeste,MS,,50,,,,2020-11-22,48,2778986.0,92467,785,1722,4,,,
Centro-Oeste,MS,,50,,,,2020-11-23,48,2778986.0,92970,503,1727,5,,,
Centro-Oeste,MS,,50,,,,2020-11-24,48,2778986.0,93747,777,1738,11,,,
